ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2025-02-04T14:33:00Z,windows,117916,KR,203.229.170.243,Jostimilo,Teni,Jostimilo,spotify:track:0zKgp4hE1VnNANbMgKFWA5,,,,,,,,trackdone,trackdone,True,False,False,1738679466.0,False
2025-02-04T14:35:39Z,windows,159123,KR,203.229.170.243,For My Hand (feat. Ed Sheeran),Burna Boy,"Love, Damini",spotify:track:3ltc9j6uh3LvO7FuXm6Ix3,,,,,,,,trackdone,trackdone,True,False,False,1738679584.0,False
2025-02-04T14:38:39Z,windows,178413,KR,203.229.170.243,No Wahala - Remix,1da Banton,No Wahala,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,,,,,,,,trackdone,trackdone,True,False,False,1738679744.0,False
2025-02-04T14:42:10Z,windows,210346,KR,203.229.170.243,Common Person,Burna Boy,"Love, Damini",spotify:track:5PhThXEC5fVIbjwUhFc0Z3,,,,,,,,trackdone,trackdone,True,False,False,1738679923.0,False
2025-02-04T14:44:27Z,windows,136464,KR,203.229.170.243,Carry Me Go,Khaid,Carry Me Go,spotify:track:7qxtOyjZ2zSaxBPH8fLyNi,,,,,,,,trackdone,trackdone,True,False,False,1738680133.0,False
2025-02-04T18:27:43Z,ios,166956,MX,155.133.15.201,Stamina,Tiwa Savage,Stamina,spotify:track:1tOp1bXhT9tvydSAGDHdQy,,,,,,,,trackdone,trackdone,True,False,False,1738679063.0,False
2025-02-04T18:30:57Z,ios,5416,MX,155.133.15.199,Alone,Burna Boy,Black Panther: Wakanda Forever - Music From and Inspired By,spotify:track:0AoBY2Y3qs6dtGgOD6c91N,,,,,,,,trackdone,logout,True,False,False,1738693663.0,False
2025-02-05T02:27:45Z,windows,14115,KR,203.229.170.243,Monalisa,Lojay,Monalisa,spotify:track:3baPniPXS0iEII8rDUJdYP,,,,,,,,trackdone,remote,True,False,False,1738680270.0,False
2025-02-05T02:29:17Z,ios,384921,MX,155.133.15.199,Faith And Wonder - Live,UPPERROOM,To The One,spotify:track:6Gs7NS0Dyk9wlLm6hqCH6i,,,,,,,,playbtn,trackdone,False,False,False,1738722053.0,False
2025-02-05T02:37:37Z,ios,499506,MX,155.133.15.199,Here as in Heaven,Elevation Worship,Here As In Heaven,spotify:track:0fPwregqch9wLJj4yQH6Bk,,,,,,,,trackdone,trackdone,False,False,False,1738722557.0,False
2025-02-05T02:44:28Z,ios,411000,MX,155.133.15.199,So Will I (100 Billion X),Hillsong UNITED,Wonder,spotify:track:1ed3wNCecRIp6SugyR0w2J,,,,,,,,trackdone,trackdone,False,False,False,1738723057.0,False
2025-02-05T02:50:18Z,ios,349713,MX,155.133.15.199,Resurrecting (Acoustic),Elevation Worship,Acoustic Sessions,spotify:track:5jLafSgliSGQWfbW9CEQe3,,,,,,,,trackdone,trackdone,False,False,False,1738723468.0,False
2025-02-05T02:57:07Z,ios,408360,MX,155.133.15.199,Providence (Broke My Chains) - Live,Citipointe Worship,Mover Of Mountains,spotify:track:3shDF94VNomL8GNqSY1vqw,,,,,,,,trackdone,trackdone,False,False,False,1738723818.0,False
2025-02-05T03:02:42Z,ios,334500,MX,155.133.15.199,Everything - Acoustic,G4T Worship,Acoustic Vol. 2,spotify:track:1rS3vyKEyzwL9t40qrxb8j,,,,,,,,trackdone,trackdone,False,False,False,1738724227.0,False
2025-02-05T03:08:23Z,ios,340226,MX,155.133.15.199,Confident,Steffany Gretzinger,Blackout,spotify:track:6dujZer5YpNqb2XPqET5Dk,,,,,,,,trackdone,trackdone,False,False,False,1738724562.0,False
2025-02-05T06:33:01Z,ios,367760,MX,155.133.15.203,Fullness,Elevation Worship,Speak Revival,spotify:track:5UqyM8fDp1hAAvcb83TS7B,,,,,,,,trackdone,trackdone,False,False,False,1738724903.0,False
2025-02-05T06:40:09Z,ios,427067,MX,155.133.15.203,Touch Of Heaven - Live,Hillsong Worship,There Is More,spotify:track:3DhU6tHaRVOny8YLcIQH9C,,,,,,,,trackdone,trackdone,False,False,True,1738737181.0,False
2025-02-05T06:46:00Z,ios,350386,MX,155.133.15.203,Even When It Hurts (Praise Song) [In The Cold Night Of A Not Too Distant War] - Live,Hillsong UNITED,Of Dirt And Grace,spotify:track:1hxks00KHyFeUWFd1aFQID,,,,,,,,trackdone,trackdone,False,False,True,1738737609.0,False
2025-02-05T06:51:34Z,ios,333386,MX,155.133.15.203,Reckless Love,Cory Asbury,Reckless Love,spotify:track:0DWXEQvxbrDlJ1tt9Q1Zc9,,,,,,,,trackdone,trackdone,False,False,True,1738737960.0,False
2025-02-05T06:57:24Z,ios,349586,MX,155.133.15.203,O Come to the Altar (Live),Elevation Worship,Here As In Heaven,spotify:track:1lEk3U3MzbDeL5MNHkE9JU,,,,,,,,trackdone,trackdone,False,False,True,1738738294.0,False
2025-02-05T07:02:13Z,ios,288640,MX,155.133.15.203,When You Walk Into The Room,Bryan & Katie Torwalt,Kingdom Come,spotify:track:22wEdAfAi35HqfNBCRzaz4,,,,,,,,trackdone,trackdone,False,False,True,1738738644.0,False
2025-02-05T07:07:23Z,ios,309093,MX,155.133.15.203,Tremble - Live,Mosaic MSC,Glory & Wonder,spotify:track:35GACeX8Zl55jp29xFbvvo,,,,,,,,trackdone,trackdone,False,False,True,1738738933.0,False
2025-02-05T07:16:06Z,ios,522200,MX,155.133.15.203,Where You Are (Live),Leeland,Christ Be All Around Me - Live,spotify:track:0ttGekhJiRgUntY34isdm9,,,,,,,,trackdone,trackdone,False,False,False,1738739243.0,False
2025-02-05T07:23:01Z,ios,415079,MX,155.133.15.203,Jesus We Love You,Bethel Music,We Will Not Be Shaken,spotify:track:1OMwaR5rsyfT2wB48Dm5aK,,,,,,,,trackdone,trackdone,False,False,False,1738739766.0,False
2025-02-05T07:28:45Z,ios,343080,MX,155.133.15.203,What A Beautiful Name - Live,Hillsong Worship,let there be light.,spotify:track:6tsm8fIk1WCcFOZwVDDJX8,,,,,,,,trackdone,trackdone,False,False,False,1738740181.0,False
2025-02-05T07:34:54Z,ios,367553,MX,155.133.15.203,Yes and Amen,Housefires,Housefires III,spotify:track:4I0sFRRo4yrb86f4hD5V3B,,,,,,,,trackdone,fwdbtn,False,True,False,1738740525.0,False
2025-02-05T07:43:05Z,ios,491690,MX,155.133.15.203,Build My Life,Housefires,Housefires III,spotify:track:0QatL1szZzMTAfZoJKWo0s,,,,,,,,fwdbtn,trackdone,False,False,False,1738740894.0,False
2025-02-05T07:48:34Z,ios,328973,MX,155.133.15.203,Holy Ground - Live,Passion,Worthy Of Your Name,spotify:track:2Z0A7W013G7P0byg4GNtse,,,,,,,,trackdone,trackdone,False,False,False,1738741385.0,False
2025-02-05T07:55:24Z,ios,408826,MX,155.133.15.203,Our Father,Bethel Music,For the Sake of the World,spotify:track:5WfHk1NXVs9AQRtfqzc8Wt,,,,,,,,trackdone,trackdone,False,False,False,1738741714.0,False
2025-02-05T07:59:32Z,ios,247373,MX,155.133.15.203,Sinking Deep,Hillsong Young & Free,This Is Living,spotify:track:3QntQwzIBV704yqCHLLmyH,,,,,,,,trackdone,trackdone,False,False,False,1738742124.0,False
2025-02-06T03:44:02Z,ios,71913,MX,155.133.15.200,Alleluia - Live,Jesus Culture,Live From New York,spotify:track:4FmpJYb8ng0grrLjzDhQBB,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1738742372.0,False
2025-02-06T03:52:45Z,ios,412318,MX,155.133.15.200,Alleluia - Live,Jesus Culture,Live From New York,spotify:track:4FmpJYb8ng0grrLjzDhQBB,,,,,,,,appload,trackdone,False,False,False,1738813441.0,False
2025-02-06T03:58:10Z,ios,323346,MX,155.133.15.200,Endless Alleluia (Live),Bethel Music,Victory (Live),spotify:track:6dEnBq0Redmg7kj6mbUzts,,,,,,,,trackdone,trackdone,False,False,False,1738813965.0,False
2025-02-06T03:59:31Z,ios,80466,MX,155.133.15.200,Defender - Live,UPPERROOM,Moments,spotify:track:3w8jF3AIBj1dM2d2IfNBvB,,,,,,,,trackdone,fwdbtn,False,True,False,1738814290.0,False
2025-02-06T04:31:40Z,ios,211370,MX,155.133.15.202,Here Again,Elevation Worship,Hallelujah Here Below,spotify:track:1wuqCUWHniGdEmOKZbQ1cg,,,,,,,,fwdbtn,logout,False,False,False,1738814371.0,False
2025-02-06T06:36:47Z,ios,166100,MX,155.133.15.202,Here Again,Elevation Worship,Hallelujah Here Below,spotify:track:1wuqCUWHniGdEmOKZbQ1cg,,,,,,,,appload,fwdbtn,False,True,False,1738823627.0,False
2025-02-06T06:50:59Z,ios,643373,MX,155.133.15.202,Beautiful Exchange - Live,Hillsong Worship,A Beautiful Exchange,spotify:track:6jfKrxPKeUGkqWBUj4mPHp,,,,,,,,fwdbtn,trackdone,False,False,False,1738823807.0,False
2025-02-06T12:57:52Z,ios,94316,MX,155.133.15.206,Have It All - Live,Bethel Music,Have It All (Live),spotify:track:1aCHhH6V1zNb1ir94cfk1Z,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1738824659.0,False
2025-02-06T13:03:59Z,ios,295827,MX,155.133.15.206,Have It All - Live,Bethel Music,Have It All (Live),spotify:track:1aCHhH6V1zNb1ir94cfk1Z,,,,,,,,appload,trackdone,False,False,False,1738846671.0,False
2025-02-06T13:10:53Z,ios,413573,MX,155.133.15.206,Closer,Bethel Music,For the Sake of the World,spotify:track:0I1EHRsFAauzirJvAdSpX0,,,,,,,,trackdone,trackdone,False,False,False,1738847039.0,False
2025-02-06T13:16:33Z,ios,339870,MX,155.133.15.206,Pieces (Live),Bethel Music,Have It All (Live),spotify:track:00p3FEGzWCIrBfRPYAYyAz,,,,,,,,trackdone,trackdone,False,False,False,1738847453.0,False
2025-02-06T13:24:15Z,ios,449384,MX,155.133.15.206,Open Heaven (River Wild),Hillsong Worship,OPEN HEAVEN / River Wild,spotify:track:7ofDTbhcyQ3B5Mte4G9cQu,,,,,,,,trackdone,trackdone,False,False,False,1738847793.0,False
2025-02-06T13:31:12Z,ios,416080,MX,155.133.15.206,How Beautiful (Live),Mosaic MSC,Glory & Wonder,spotify:track:0J9TFCYyjLHYJOcenwxblB,,,,,,,,trackdone,trackdone,False,False,False,1738848255.0,False
2025-02-06T13:37:23Z,ios,370800,MX,155.133.15.206,All My Fears - Live,BridgeCity,Altars,spotify:track:0NgXA5s3DmlKRELQMtCsrJ,,,,,,,,trackdone,trackdone,False,False,False,1738848672.0,False
2025-02-06T13:43:57Z,ios,394186,MX,155.133.15.206,Hidden (Live) [feat. Will Reagan],United Pursuit,Simple Gospel (Live),spotify:track:3ChZ1DsvihNTayyK6BbfEC,,,,,,,,trackdone,trackdone,False,False,False,1738849043.0,False
2025-02-06T16:59:12Z,windows,137142,KR,211.192.106.71,Fragments Of The Moon,Hoogway,Fragments Of The Moon,spotify:track:6kE7CIwBHynoZn8EdNaavq,,,,,,,,clickrow,trackdone,False,False,False,1738860974.0,False
2025-02-06T17:02:46Z,windows,213038,KR,211.192.106.71,The Descent,Blue Wednesday,In My Head,spotify:track:5YUFFXZnHW4GeDb8s1G8fw,,,,,,,,trackdone,trackdone,False,False,False,1738861155.0,False
2025-02-06T17:04:44Z,windows,117775,KR,211.192.106.71,Midspring,slowburn,Poles Apart,spotify:track:6Z3lhuXGvd4i7IpvX2tibf,,,,,,,,trackdone,trackdone,False,False,False,1738861368.0,False
2025-02-06T17:07:31Z,windows,167732,KR,211.192.106.71,You Are (Not) Alone,Novacane,You Are (Not) Alone,spotify:track:19oEdQMqjKpyUYxh9kvdIE,,,,,,,,trackdone,trackdone,False,False,False,1738861487.0,False
2025-02-06T17:09:51Z,windows,137867,KR,211.192.106.71,By Your Side,Hoogway,Fragments Of The Moon,spotify:track:0rAJx3GbRoLogULywYXoyx,,,,,,,,trackdone,trackdone,False,False,False,1738861655.0,False
2025-02-06T17:12:37Z,windows,165925,KR,211.192.106.71,Things In Between,Blue Wednesday,In My Head,spotify:track:6CbXpSmMWbTwVxmjX0z3Jl,,,,,,,,trackdone,trackdone,False,False,False,1738861793.0,False
2025-02-06T17:14:52Z,windows,119088,KR,211.192.106.71,New Light,slowburn,Poles Apart,spotify:track:0xtR0XBepSY2ITeAjtAbLI,,,,,,,,trackdone,trackdone,False,False,False,1738861959.0,False
2025-02-06T17:18:01Z,windows,188571,KR,211.192.106.71,Monolith,Hoogway,Fragments Of The Moon,spotify:track:2EsD0scPj9oDcxx9JQWCOu,,,,,,,,trackdone,trackdone,False,False,False,1738862094.0,False
2025-02-06T17:20:42Z,windows,161373,KR,211.192.106.71,Light Leaks,Blue Wednesday,In My Head,spotify:track:3GYzd6FWtph52z4tPD8Pke,,,,,,,,trackdone,trackdone,False,False,False,1738862283.0,False
2025-02-06T17:23:10Z,windows,147485,KR,211.192.106.71,As It Was,slowburn,Poles Apart,spotify:track:7igjEhxDUngK4rBiAArqvF,,,,,,,,trackdone,trackdone,False,False,False,1738862445.0,False
2025-02-06T17:26:06Z,windows,175000,KR,211.192.106.71,Mirrors,Hoogway,Fragments Of The Moon,spotify:track:06H7v26dc5CjrEvKAHfr67,,,,,,,,trackdone,trackdone,False,False,False,1738862593.0,False
2025-02-06T17:28:18Z,windows,131785,KR,211.192.106.71,While It Lasts,Blue Wednesday,In My Head,spotify:track:5q88k6JZAHfiduuw4oL6HS,,,,,,,,trackdone,trackdone,False,False,False,1738862768.0,False
2025-02-06T17:30:10Z,windows,111539,KR,211.192.106.71,Lightleaks,slowburn,Poles Apart,spotify:track:3NfMlHW4kQR0KYIgsNGYH9,,,,,,,,trackdone,trackdone,False,False,False,1738862900.0,False
2025-02-06T17:32:53Z,windows,162461,KR,211.192.106.71,A Calm Place,Hoogway,Fragments Of The Moon,spotify:track:1EBISfHJenWco7iXwI41sI,,,,,,,,trackdone,trackdone,False,False,False,1738863013.0,False
2025-02-06T17:35:37Z,windows,163098,KR,211.192.106.71,Warm Winds,Blue Wednesday,In My Head,spotify:track:2l71yPOBp1muftiYVntlfP,,,,,,,,trackdone,trackdone,False,False,False,1738863176.0,False
2025-02-06T17:48:19Z,windows,117732,KR,211.192.106.71,Between Time,slowburn,Poles Apart,spotify:track:4lFrzdP3OTBHBdyvvhHXWz,,,,,,,,trackdone,trackdone,False,False,False,1738863339.0,False
2025-02-06T17:51:16Z,windows,176000,KR,211.192.106.71,Dans La Lune,Hoogway,Fragments Of The Moon,spotify:track:1awmEscrwrvWGq4PJ2dHRV,,,,,,,,trackdone,trackdone,False,False,False,1738864101.0,False
2025-02-06T17:54:04Z,windows,167906,KR,211.192.106.71,Birds Eye View,Blue Wednesday,In My Head,spotify:track:6ZvHmUcUd6X54mxDnOPAmz,,,,,,,,trackdone,trackdone,False,False,False,1738864278.0,False
2025-02-06T17:56:02Z,windows,117282,KR,211.192.106.71,Poles Apart,slowburn,Poles Apart,spotify:track:6Ov2Wic8la5GyicYdHfWaC,,,,,,,,trackdone,trackdone,False,False,False,1738864446.0,False
2025-02-06T17:58:19Z,windows,137142,KR,211.192.106.71,Fragments Of The Moon,Hoogway,Fragments Of The Moon,spotify:track:6kE7CIwBHynoZn8EdNaavq,,,,,,,,trackdone,trackdone,False,False,False,1738864564.0,False
2025-02-06T18:01:53Z,windows,213038,KR,211.192.106.71,The Descent,Blue Wednesday,In My Head,spotify:track:5YUFFXZnHW4GeDb8s1G8fw,,,,,,,,trackdone,trackdone,False,False,False,1738864702.0,False
2025-02-06T18:03:51Z,windows,117775,KR,211.192.106.71,Midspring,slowburn,Poles Apart,spotify:track:6Z3lhuXGvd4i7IpvX2tibf,,,,,,,,trackdone,trackdone,False,False,False,1738864915.0,False
2025-02-06T18:06:39Z,windows,167732,KR,211.192.106.71,You Are (Not) Alone,Novacane,You Are (Not) Alone,spotify:track:19oEdQMqjKpyUYxh9kvdIE,,,,,,,,trackdone,trackdone,False,False,False,1738865033.0,False
2025-02-06T18:08:58Z,windows,137867,KR,211.192.106.71,By Your Side,Hoogway,Fragments Of The Moon,spotify:track:0rAJx3GbRoLogULywYXoyx,,,,,,,,trackdone,trackdone,False,False,False,1738865202.0,False
2025-02-06T18:11:44Z,windows,165925,KR,211.192.106.71,Things In Between,Blue Wednesday,In My Head,spotify:track:6CbXpSmMWbTwVxmjX0z3Jl,,,,,,,,trackdone,trackdone,False,False,False,1738865340.0,False
2025-02-06T18:13:44Z,windows,119088,KR,211.192.106.71,New Light,slowburn,Poles Apart,spotify:track:0xtR0XBepSY2ITeAjtAbLI,,,,,,,,trackdone,trackdone,False,False,False,1738865506.0,False
2025-02-06T18:14:39Z,windows,53987,KR,211.192.106.71,Monolith,Hoogway,Fragments Of The Moon,spotify:track:2EsD0scPj9oDcxx9JQWCOu,,,,,,,,trackdone,endplay,False,True,False,1738865626.0,False
2025-02-06T18:17:08Z,windows,147916,KR,211.192.106.71,Balcony,Euphemism,Balcony,spotify:track:5vuUq5iyiPnDuo2gjeh1Fx,,,,,,,,playbtn,trackdone,False,False,False,1738865681.0,False
2025-02-06T18:19:24Z,windows,135093,KR,211.192.106.71,duplicated,gamuri shun,duplicated,spotify:track:58AWkT7R6szgzK9nin9oUv,,,,,,,,trackdone,trackdone,False,False,False,1738865831.0,False
2025-02-06T18:21:37Z,windows,132512,KR,211.192.106.71,stars,Tooslo,stars,spotify:track:3ac8arqtWalbF7IOrgXzoi,,,,,,,,trackdone,trackdone,False,False,False,1738865967.0,False
2025-02-06T18:23:46Z,windows,128072,KR,211.192.106.71,Cozy Cabin,Fiber Zone,Cozy Cabin,spotify:track:2bQr2fVvAnyq5Wg7l1xkhW,,,,,,,,trackdone,trackdone,False,False,False,1738866100.0,False
2025-02-06T18:26:01Z,windows,134250,KR,211.192.106.71,Fresh Breeze,Ky akasha,Fresh Breeze,spotify:track:3o1DqWwSOUp4GRvsYiB22N,,,,,,,,trackdone,trackdone,False,False,False,1738866228.0,False
2025-02-06T18:28:44Z,windows,162349,KR,211.192.106.71,Grounding,Chalk Gang,Grounding,spotify:track:5wMvw6fFXoeINA8v4Ru13n,,,,,,,,trackdone,trackdone,False,False,False,1738866363.0,False
2025-02-06T18:30:59Z,windows,135558,KR,211.192.106.71,spinal chords,fontatron,spinal chords,spotify:track:0SPakj2sm0Q3oJ4rEj9Jhi,,,,,,,,trackdone,trackdone,False,False,False,1738866526.0,False
2025-02-06T18:33:04Z,windows,123469,KR,211.192.106.71,rem junction,Papi Pier,rem junction,spotify:track:6c7gHxC1Y9SNw1ScCctQiH,,,,,,,,trackdone,trackdone,False,False,False,1738866662.0,False
2025-02-06T18:35:16Z,windows,131641,KR,211.192.106.71,Dreemin',_tag,Dreemin',spotify:track:6L4ZXA6ROpbQCF8UlDqZ9A,,,,,,,,trackdone,trackdone,False,False,False,1738866786.0,False
2025-02-06T18:37:29Z,windows,132236,KR,211.192.106.71,Heroic,rwethree,Heroic,spotify:track:1Mgfv6ihHH5ZjQkA2bagUg,,,,,,,,trackdone,trackdone,False,False,False,1738866918.0,False
2025-02-06T18:39:51Z,windows,141886,KR,211.192.106.71,after dark,takemefaraway,after dark,spotify:track:0YmkDHPWe86vQDCtbubz14,,,,,,,,trackdone,trackdone,False,False,False,1738867051.0,False
2025-02-06T18:41:47Z,windows,115233,KR,211.192.106.71,Through the Portal,iasilma,Through the Portal,spotify:track:5wPmobhPmZI7p0jWIBb3eT,,,,,,,,trackdone,trackdone,False,False,False,1738867193.0,False
2025-02-06T18:44:12Z,windows,145203,KR,211.192.106.71,settling in,nora haze,settling in,spotify:track:14gPU8EWhOfT1QHweRwCvY,,,,,,,,trackdone,trackdone,False,False,False,1738867309.0,False
2025-02-06T18:46:39Z,windows,146498,KR,211.192.106.71,Cleaning Trees,Stekt,Cleaning Trees,spotify:track:6oi2BvK22qXzEJntVqB1Gh,,,,,,,,trackdone,trackdone,False,False,False,1738867455.0,False
2025-02-06T18:48:53Z,windows,133359,KR,211.192.106.71,Across The Universe,Salvador,Across The Universe,spotify:track:43tzeUUB5WRL4jPaXSjfgG,,,,,,,,trackdone,trackdone,False,False,False,1738867602.0,False
2025-02-06T18:51:04Z,windows,130673,KR,211.192.106.71,elevation,hinako fukushi,elevation,spotify:track:7spTNUW2VouHtkboiO30sF,,,,,,,,trackdone,trackdone,False,False,False,1738867736.0,False
2025-02-06T18:53:23Z,windows,138370,KR,211.192.106.71,No Awake Zone,Pat Laine,No Awake Zone,spotify:track:1CjQkzy5U9tfFioVFXBqvp,,,,,,,,trackdone,trackdone,False,False,False,1738867867.0,False
2025-02-06T18:55:37Z,windows,133226,KR,211.192.106.71,adjustment,Ryder 003,adjustment,spotify:track:3a61DHhrJhe7jpgWrSW0ln,,,,,,,,trackdone,trackdone,False,False,False,1738868005.0,False
2025-02-06T18:56:49Z,windows,70709,KR,211.192.106.71,lightweight,aUra Lu,lightweight,spotify:track:3b546lgRsZJ7TFlXdmiQ7u,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1738868140.0,False
2025-02-06T18:57:05Z,ios,11210,US,185.169.0.153,lightweight,aUra Lu,lightweight,spotify:track:3b546lgRsZJ7TFlXdmiQ7u,,,,,,,,remote,endplay,False,True,False,1738868213.0,False
2025-02-06T19:00:53Z,ios,229133,US,185.169.0.153,Sprinter,Dave,Sprinter,spotify:track:2FDTHlrBguDzQkp7PVj16Q,,,,,,,,clickrow,trackdone,False,False,False,1738868225.0,False
2025-02-07T02:37:41Z,ios,177798,MX,155.133.15.201,Anchor (Live),Bethel Music,You Make Me Brave (Live),spotify:track:26UBDqBg3GiYeUXa7W1KdQ,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1738849437.0,False
2025-02-07T02:38:51Z,ios,0,MX,155.133.15.201,OHEMA (with Crayon & Bella Shmurda),Victony,OHEMA (with Crayon & Bella Shmurda),spotify:track:7CkDjDtJjCZA7AW7RBvrvC,,,,,,,,clickrow,endplay,True,True,False,1738895910.0,False
2025-02-07T02:38:57Z,ios,0,MX,155.133.15.201,IFTK,Tion Wayne,IFTK,spotify:track:7u3w4fQhulC1etJbdfmv3Q,,,,,,,,clickrow,endplay,True,True,False,1738895931.0,False
2025-02-07T02:38:58Z,ios,0,MX,155.133.15.201,Worship!,TAYA,Worship!,spotify:track:3uJ539yuwsbaVh2CIAp4Cr,,,,,,,,playbtn,endplay,False,True,False,1738895937.0,False
2025-02-07T02:46:38Z,ios,229133,MX,155.133.15.201,Sprinter,Dave,Sprinter,spotify:track:2FDTHlrBguDzQkp7PVj16Q,,,,,,,,clickrow,trackdone,True,False,False,1738896000.0,False
2025-02-07T02:49:39Z,ios,181058,MX,155.133.15.201,Wid It,Tion Wayne,Green With Envy,spotify:track:3DQRe4gHJOY4ufHBZr2jUF,,,,,,,,trackdone,trackdone,True,False,False,1738896398.0,False
2025-02-07T02:52:35Z,ios,174857,MX,155.133.15.201,Oliver Twist,ArrDee,Pier Pressure,spotify:track:6ROFzwu3tbB6mxpW9Gt1YU,,,,,,,,trackdone,trackdone,True,False,False,1738896579.0,False
2025-02-07T02:54:19Z,ios,102460,MX,155.133.15.201,Wow,Tion Wayne,Green With Envy,spotify:track:2me78vKO9U8lPRmn7zfWLU,,,,,,,,trackdone,backbtn,True,True,False,1738896755.0,False
2025-02-07T02:57:12Z,ios,174857,MX,155.133.15.201,Oliver Twist,ArrDee,Pier Pressure,spotify:track:6ROFzwu3tbB6mxpW9Gt1YU,,,,,,,,backbtn,trackdone,True,False,False,1738896859.0,False
2025-02-07T03:00:07Z,ios,173571,MX,155.133.15.201,Wow,Tion Wayne,Green With Envy,spotify:track:2me78vKO9U8lPRmn7zfWLU,,,,,,,,trackdone,trackdone,True,False,False,1738897032.0,False
2025-02-07T03:03:09Z,ios,182040,MX,155.133.15.201,CRG (feat. Dave),Central Cee,CAN'T RUSH GREATNESS,spotify:track:5tgSjvWO685Z0mYKefArMI,,,,,,,,trackdone,trackdone,True,False,False,1738897207.0,False
2025-02-07T03:05:41Z,ios,151640,MX,155.133.15.201,Peru,Fireboy DML,Playboy,spotify:track:2ZFAAhOIIFuIKFWuE59UtM,,,,,,,,trackdone,trackdone,True,False,False,1738897389.0,False
2025-02-07T03:08:53Z,ios,190684,MX,155.133.15.201,IFTK,Tion Wayne,IFTK,spotify:track:7u3w4fQhulC1etJbdfmv3Q,,,,,,,,trackdone,trackdone,True,False,False,1738897541.0,False
2025-02-07T03:12:11Z,ios,198026,MX,155.133.15.201,UK Rap,Dave,Split Decision,spotify:track:2VjOTvl50tscmc0RDjPdr2,,,,,,,,trackdone,trackdone,True,False,False,1738897733.0,False
2025-02-07T03:15:36Z,ios,204826,MX,155.133.15.201,Barking,Ramz,Blockbuster,spotify:track:2JbO1rep5Um3RAKB8szQrR,,,,,,,,trackdone,trackdone,True,False,False,1738897931.0,False
2025-02-07T03:18:17Z,ios,160519,MX,155.133.15.201,Healing,Tion Wayne,Healing,spotify:track:1bgcG1Sp1tPmPhYdktKxxG,,,,,,,,trackdone,trackdone,True,False,False,1738898136.0,False
2025-02-07T03:21:04Z,ios,165925,MX,155.133.15.201,RAPSTAR,Polo G,Hall of Fame,spotify:track:18vXApRmJSgQ6wG2ll9AOg,,,,,,,,trackdone,trackdone,True,False,False,1738898297.0,False
2025-02-07T03:32:00Z,ios,169017,MX,155.133.15.201,Kwaku The Traveller,Black Sherif,The Villain I Never Was,spotify:track:2LqvzGaZniHiZ9CXhzkclD,,,,,,,,trackdone,endplay,True,True,False,1738898464.0,False
2025-02-07T03:38:12Z,ios,371616,MX,155.133.15.201,Worthy,Elevation Worship,Hallelujah Here Below,spotify:track:7qqtTPQIMXAFubamFBPHG5,,,,,,,,clickrow,trackdone,False,False,False,1738899120.0,False
2025-02-07T03:39:52Z,ios,98613,MX,155.133.15.201,Here in the Presence,Elevation Worship,There Is a Cloud,spotify:track:6BVIjNCoqSbZmr17BZfEuj,,,,,,,,trackdone,trackerror,False,False,False,1738899492.0,False
2025-02-07T03:45:20Z,ios,326089,MX,155.133.15.201,Here in the Presence,Elevation Worship,There Is a Cloud,spotify:track:6BVIjNCoqSbZmr17BZfEuj,,,,,,,,trackerror,trackdone,False,False,False,1738899593.0,False
2025-02-07T03:52:33Z,ios,6366,US,185.169.0.155,Clash (feat. Stormzy),Dave,We're All Alone In This Together,spotify:track:2zxEc1GCSCxbHIXTfhraRC,,,,,,,,trackdone,remote,False,False,False,1738868453.0,False
2025-02-07T04:05:54Z,windows,49890,KR,211.192.106.71,lightweight,aUra Lu,lightweight,spotify:track:3b546lgRsZJ7TFlXdmiQ7u,,,,,,,,appload,trackdone,False,False,False,1738901075.0,False
2025-02-07T04:08:47Z,windows,173076,KR,211.192.106.71,satellite reflection,hope mona,satellite reflection & fresh morning,spotify:track:7BgD05TVMtDDGznzDqikcB,,,,,,,,trackdone,trackdone,False,False,False,1738901157.0,False
2025-02-07T04:26:38Z,windows,92500,KR,211.192.106.71,my girl,Idris Jem,my girl,spotify:track:2tmwtHHqbNYtZTMhGrINgW,,,,,,,,trackdone,trackdone,False,False,False,1738901330.0,False
2025-02-07T04:29:05Z,windows,146181,KR,211.192.106.71,Vietnamese Coffee,HLY WUD,Vietnamese Coffee,spotify:track:4l5u4V4zMqJD18qO4CLnkR,,,,,,,,trackdone,trackdone,False,False,False,1738902401.0,False
2025-02-07T04:31:27Z,windows,141918,KR,211.192.106.71,Drowsy Delight,Young Coyotes,Drowsy Delight,spotify:track:7BxIPN6c4yp0aM9BPGDwsq,,,,,,,,trackdone,trackdone,False,False,False,1738902548.0,False
